ReportingMonth,CustomerID,PodID,OffpeakConsumption,StandardConsumption,PeakConsumption,Block1Consumption,Block2Consumption,Block3Consumption,Block4Consumption,NonTOUConsumption
2016-08-01,7282572490,7282572258,0.0,0.0,0.0,600.0,536.0,0.0,0.0,0.0
2021-11-01,7923266713,5848374032,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0
2016-11-01,9833669743,9095139537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,7345848548,4731989759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,5690923280,6793987302,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0
2023-02-01,5886672246,5886672555,0.0,0.0,0.0,600.0,158.0,0.0,0.0,0.0
2023-11-01,9090956059,9090956215,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0
2016-10-01,8671077383,8671077059,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2023-04-01,7140197278,7719808399,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0
2022-12-01,8348502172,8753381530,8800.0,6602.0,3166.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,6233387949,7832080697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,9559762814,9395968496,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0
2023-06-01,6527582081,6527582675,664266.0,806022.0,286760.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,5735622862,3656557713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,8561601254,5610048802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,8670648362,6447037870,0.0,0.0,0.0,600.0,973.0,0.0,0.0,0.0
2021-11-01,6110689575,6110689168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,9481960500,9481960925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,5201752956,5201752304,0.0,0.0,0.0,600.0,55.0,0.0,0.0,0.0
2016-02-01,8603563188,6550751333,0.0,0.0,0.0,600.0,331.0,0.0,0.0,0.0
2016-02-01,6988467497,6988467280,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0
2023-04-01,9040887271,8004243066,34534.0,22854.0,11962.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,6828764043,6828764554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,7282572490,7282572258,0.0,0.0,0.0,1800.0,142.0,0.0,0.0,0.0
2022-06-01,6781110112,7377232865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,6802901338,6802901170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,6704142952,6704142295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,5899409833,5115151610,0.0,0.0,0.0,1200.0,78.0,0.0,0.0,0.0
2024-08-01,7043570835,9924985335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,6689634903,6546315033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,9197491132,9197491653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,6556385165,6556385780,0.0,0.0,0.0,600.0,1062.0,0.0,0.0,0.0
2021-07-01,6220410683,6220410349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,6622909475,6622909805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,9054574062,0674516267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,5251847330,9240751699,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0
2021-08-01,9062201730,9062201514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,6222854227,3517677886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,8026775799,9511060256,0.0,0.0,0.0,1860.0,3169.0,0.0,0.0,0.0
2021-10-01,5321549238,8351476661,0.0,0.0,0.0,600.0,60.0,0.0,0.0,0.0
2024-12-01,9458363284,9458363320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,6028940210,6028940624,0.0,0.0,0.0,1200.0,3526.0,0.0,0.0,0.0
2016-12-01,6305922575,8780116984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,6387775436,6387775177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,7268843042,7268843309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,5832041371,9195243189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,7829872674,7829872844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,9510351936,9510351355,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0
2021-03-01,6312236869,6312236533,0.0,5139458.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,5220719257,5220719336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,5660664634,5660664887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,8503832168,9617276210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,8216197086,9644853243,0.0,83408.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,6357874394,6357874747,0.0,342502.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,7177562973,8471800000,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0
2022-06-01,6317617388,8160224319,0.0,0.0,0.0,1837.0,215.0,0.0,0.0,0.0
2020-10-01,5852695772,6303737087,49658.0,56084.0,13886.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,5805382971,5805382659,15990162.0,11832020.0,4033788.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,5833240041,5833240553,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0
2024-10-01,7658721509,7658721594,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0
2023-04-01,6294501702,6294501050,0.0,0.0,0.0,1216.0,0.0,0.0,0.0,0.0
2024-07-01,5664433658,9700610000,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-08-01,5193607896,9898909130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,9537549875,9537549362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,5453779523,1183188826,0.0,0.0,0.0,1200.0,108.0,0.0,0.0,0.0
2024-09-01,5776706938,5776706963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,8078778485,0464297657,0.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,8560054565,9230464051,0.0,0.0,0.0,600.0,306.0,0.0,0.0,0.0
2024-11-01,7283486653,7283486774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,7251456334,7251456148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,8055783385,0549619085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,7554264968,7554264235,0.0,0.0,0.0,600.0,156.0,0.0,0.0,0.0
2022-12-01,5690791674,5690791902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,6112925574,3118460404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,8032524545,8032524660,0.0,0.0,0.0,4180.0,417.0,0.0,0.0,0.0
2022-01-01,7640814189,5476110742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,7727320536,7727320979,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0
2017-01-01,6399091155,6399091425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,6770655158,6770655979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,7950107847,7950107087,0.0,0.0,0.0,600.0,1273.0,0.0,0.0,0.0
2021-05-01,8280525125,8280525842,0.0,0.0,0.0,600.0,51.0,0.0,0.0,0.0
2021-12-01,5918522071,5079397650,0.0,0.0,0.0,600.0,871.0,0.0,0.0,0.0
2023-11-01,9977665948,9977665611,0.0,0.0,0.0,600.0,1658.0,0.0,0.0,0.0
2022-06-01,5749789429,7176744686,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0
2016-08-01,8357380376,7347196849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,6600966058,6600966336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,5407941028,5407941263,0.0,0.0,0.0,1200.0,224.0,0.0,0.0,0.0
2024-02-01,6173901528,6173901897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,7603054834,4905701303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,8875384975,5989348494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,8081091290,1308630335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,8100203857,8276239495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,5729024265,5729024209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,7278342546,7278342429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,8035293871,8035293830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,8750917032,0467742360,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0
2023-11-01,8453195735,5070659996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,7308630243,7308630970,0.0,0.0,0.0,600.0,538.0,0.0,0.0,0.0
2024-08-01,7564580667,7963789760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,5815342338,5815342275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,5822655537,0006642031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,8098037959,8098037672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,9878399986,8233076810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,8929604408,8929604759,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0
2016-05-01,8985786898,8985786945,0.0,0.0,0.0,600.0,225.0,0.0,0.0,0.0
2023-09-01,8272210811,8731780605,0.0,0.0,0.0,1240.0,710.0,0.0,0.0,0.0
2023-02-01,5387999222,7098350139,0.0,0.0,0.0,600.0,168.0,0.0,0.0,0.0
2023-07-01,8738684400,5600034877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,9830328289,8232419197,280.0,304.0,106.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,8407253133,1088425455,41636.0,43714.0,21070.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,8932740621,0568705334,0.0,0.0,0.0,600.0,219.0,0.0,0.0,0.0
2016-06-01,7756708004,9298851039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,8149495118,8149495402,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0
2016-01-01,5042712616,0015831998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,7302016658,6634388899,0.0,0.0,0.0,600.0,867.0,0.0,0.0,0.0
2016-09-01,8186933046,8186933545,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0
2023-04-01,6089392274,6089392768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,6571919062,6571919667,0.0,2271201.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,7186586621,6905594150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,5589169209,8816411897,0.0,0.0,0.0,600.0,274.0,0.0,0.0,0.0
2024-04-01,9228221312,9228221322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,6836348602,9674428008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,9832664462,9832664264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,7652729475,8831036014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,5901510414,7015100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,8388409103,5926191585,0.0,0.0,0.0,1200.0,140.0,0.0,0.0,0.0
2024-11-01,7075784952,7075784312,0.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0
2022-04-01,9171264512,9823211087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,7097067954,7097067731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,6007593631,6007593993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,6775316915,6775316249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,5922144913,9225349943,0.0,0.0,0.0,600.0,2485.0,0.0,0.0,0.0
2023-10-01,5979514334,5979514244,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0
2021-07-01,8857941509,5410291206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,9685653376,6143535309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,7063063478,7063063732,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0
2021-02-01,5143113105,9891827060,0.0,0.0,0.0,1200.0,342.0,0.0,0.0,0.0
2021-08-01,7666673694,6590340604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,5977135445,5123927810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,6081958922,6081958718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,7164738385,7164738501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,5931677066,9911280951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,8425505603,4250468932,3186.0,2760.0,1148.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,5588711447,8701469759,0.0,0.0,0.0,4527.0,0.0,0.0,0.0,0.0
2021-05-01,7138989115,1219100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,6353884566,6353884546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,8029072222,7536712461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,5606576375,9274046621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,9593265191,6086496858,0.0,20986.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,5839325919,5839325789,15438.0,11960.0,4714.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,6048964159,6048964565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,5982923279,9719727765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,5045028174,8081896442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,6816943638,1681958598,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0
2024-10-01,8025606814,7579256478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,7817013083,7817013130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,9682777167,9682777748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,5721682247,9480217719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,6347026426,9172263372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,8275198248,1325555122,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0
2024-04-01,5624298956,5624298968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7314042445,7314042282,0.0,0.0,0.0,2646.0,0.0,0.0,0.0,0.0
2023-11-01,9370822999,8406205832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,9362208646,5414362117,0.0,0.0,0.0,1800.0,468.0,0.0,0.0,0.0
2021-05-01,9663521424,9663521904,0.0,0.0,0.0,1200.0,1088.0,0.0,0.0,0.0
2016-07-01,5991042570,5991042395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,7942429607,7942429650,0.0,0.0,0.0,600.0,1067.0,0.0,0.0,0.0
2021-02-01,9545549296,9545549851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,9095465626,9095465376,0.0,0.0,0.0,600.0,617.0,0.0,0.0,0.0
2016-11-01,9136194245,7425220678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,5487074153,5487074132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,6625041354,9710315516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,9102455190,9102455360,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0
2024-09-01,7755845894,7755845699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,8047823657,8047823761,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
2023-12-01,5803943738,0055585733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,6425412279,6425412608,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0
2016-03-01,8536567457,6843699854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,8579870426,6421134017,1984.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,5626878044,9312271882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,5349224100,5349224402,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0
2016-01-01,5686825912,5686825355,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0
2016-12-01,5998892288,8432446002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,5622655584,5622655165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,5121164592,8077732819,0.0,0.0,0.0,600.0,855.0,0.0,0.0,0.0
2021-08-01,9393769466,9569518554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,7568048929,5423982753,0.0,0.0,0.0,600.0,425.0,0.0,0.0,0.0
2016-02-01,9238158121,9238158460,0.0,0.0,0.0,600.0,115.0,0.0,0.0,0.0
2021-05-01,9626904884,9626904453,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0
2024-07-01,9334442540,4467488417,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0
2016-04-01,6923413684,1005415986,0.0,0.0,0.0,1820.0,7822.0,0.0,0.0,0.0
2016-11-01,9534512126,9000563587,0.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0
2021-04-01,8637783077,8637783580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,5255148226,5255148011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,6373019205,6373019249,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0
2021-06-01,5166345479,5413622316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,6242005449,5626852308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,5223980713,5223980319,0.0,0.0,0.0,600.0,34.0,0.0,0.0,0.0
2020-12-01,9558615434,9558615784,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0
2022-05-01,5019062465,2312370184,32.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,6436013832,6832185714,0.0,0.0,0.0,600.0,855.0,0.0,0.0,0.0
2022-05-01,6637569459,6637569416,694.0,8096.0,296.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,6828037253,6828037495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,9666055551,2272993990,26.0,5262.0,1786.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,9092091644,8295616498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9132657843,6361616414,0.0,0.0,0.0,1200.0,880.0,0.0,0.0,0.0
2022-02-01,8874652392,8874652636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,7020542530,8551871981,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.0
2022-09-01,5599571441,7377176236,0.0,0.0,0.0,1200.0,86.0,0.0,0.0,0.0
2021-11-01,9123839610,1612210000,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
2022-04-01,9014110897,6926915648,0.0,0.0,0.0,3640.0,2124.0,0.0,0.0,0.0
2016-12-01,7927312397,4561650389,0.0,0.0,0.0,600.0,280.0,0.0,0.0,0.0
2021-06-01,7621175555,7621175149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,8937978117,2010812386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,7359819174,7359819196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,6478709366,6404646442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,5640468856,5640468801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,8139445192,3780707517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,9993846312,9993846183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,5916874226,5916874944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,7742865557,0222989963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,7435679461,6851326498,0.0,0.0,0.0,1172.0,0.0,0.0,0.0,0.0
2021-05-01,8763248855,9515959578,0.0,0.0,0.0,1200.0,1172.0,0.0,0.0,0.0
2023-08-01,5997150998,7402539437,0.0,0.0,0.0,600.0,1299.0,0.0,0.0,0.0
2023-11-01,6933519282,5680752619,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0
2022-07-01,7740167097,7740167538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,7454517083,7454517865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,6688522915,6840325822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,5650956480,7264706502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,5385443105,5385443478,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0
2015-12-01,5265901288,5265901935,0.0,0.0,0.0,1840.0,3707.0,0.0,0.0,0.0
2024-12-01,6548774306,6548774058,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0
2016-06-01,8756722232,8756722374,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0
2015-12-01,8632679616,8632679488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,8668890498,8668890746,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0
2024-05-01,6473385185,0861239419,0.0,0.0,0.0,600.0,1112.0,0.0,0.0,0.0
2016-11-01,7851438859,8516062664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,9609661861,9609661579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,6382018145,6085800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,8630944307,8630944945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,8824661841,8824661611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,8935338539,5700274356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,6055742470,1439128637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,9594111075,9594111254,0.0,0.0,0.0,1169.0,0.0,0.0,0.0,0.0
2023-04-01,9752327843,9752327155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,5154959875,8338596694,9526.0,16312.0,6660.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,6293802648,2003205417,3256.0,2944.0,946.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,6549993414,6549993267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,9863926386,9863926406,12304.0,13252.0,6808.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,9012842204,9911347402,0.0,0.0,0.0,600.0,15.0,0.0,0.0,0.0
2022-07-01,8529220163,6830546301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,6827173583,6827173631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,6240111201,6240111177,0.0,0.0,0.0,1200.0,3168.0,0.0,0.0,0.0
2023-10-01,6408840138,6408840757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,6182853418,6182853963,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0
2021-09-01,8709805452,6263924879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,5939003584,9986858324,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0
2016-08-01,8321698658,8321698056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,6195477384,9192504101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,8477763653,8477763787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,9662668177,7941604694,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0
2024-07-01,5716667444,6747371018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,6512351483,6512351732,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
2021-04-01,5043391289,7475970573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,7128226039,7128226690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,7296225328,7296225992,0.0,0.0,0.0,6504.0,0.0,0.0,0.0,0.0
2016-06-01,7337303563,6134782653,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0
2016-10-01,6739755811,0060900434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,7767704736,7140471860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,8690864625,8690864369,0.0,0.0,0.0,1766.0,0.0,0.0,0.0,0.0
2021-02-01,5275160862,4424443310,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
2024-06-01,6770079037,6770079117,0.0,0.0,0.0,13570.0,0.0,0.0,0.0,0.0
2016-10-01,7864763780,7042740496,0.0,0.0,0.0,600.0,660.0,0.0,0.0,0.0
2023-04-01,6158786959,7738480274,0.0,0.0,0.0,600.0,146.0,0.0,0.0,0.0
2016-05-01,8431954033,8502081290,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,0.0
2023-04-01,5025979674,5025979905,0.0,0.0,0.0,1132.0,0.0,0.0,0.0,0.0
2021-02-01,7018149877,2965302907,0.0,0.0,0.0,1200.0,98.0,0.0,0.0,0.0
2021-02-01,6824019079,6824019002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,8278436505,2784038277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,8586819504,8586819372,0.0,0.0,0.0,1200.0,630.0,0.0,0.0,0.0
2023-09-01,5566698605,8292503095,0.0,0.0,0.0,600.0,483.0,0.0,0.0,0.0
